loss,accuracy,val_loss,val_accuracy,lr
0.7218740582466125,0.6399999856948853,0.7076383829116821,0.4933333396911621,0.001
0.4890807867050171,0.800000011920929,0.689984142780304,0.47333332896232605,0.001
0.26151561737060547,0.8600000143051147,0.6937689185142517,0.5333333611488342,0.001
0.16094017028808594,0.9599999785423279,0.706102728843689,0.5066666603088379,0.001
0.3168470561504364,0.8799999952316284,0.676454484462738,0.5933333039283752,0.001
0.10556457191705704,0.9599999785423279,0.7055566310882568,0.5066666603088379,0.001
0.2526426613330841,0.8799999952316284,0.6912062168121338,0.5,0.001
0.23686954379081726,0.9200000166893005,0.7103008031845093,0.47999998927116394,0.001
0.25519517064094543,0.8999999761581421,0.7049470543861389,0.5066666603088379,0.001
0.24357998371124268,0.8999999761581421,0.8412466049194336,0.5066666603088379,0.001
0.09371710568666458,0.9800000190734863,1.4119677543640137,0.5066666603088379,0.001
0.09117769449949265,0.9599999785423279,0.9097920656204224,0.5066666603088379,0.001
0.1293216496706009,0.9599999785423279,1.2745330333709717,0.5066666603088379,0.001
0.03633774444460869,1.0,1.6528245210647583,0.5066666603088379,0.001
0.056808069348335266,0.9800000190734863,1.5598363876342773,0.5066666603088379,0.001
0.16166222095489502,0.9399999976158142,0.8556886911392212,0.41333332657814026,0.001
0.21048003435134888,0.9399999976158142,0.8389294147491455,0.3933333456516266,0.001
0.23192566633224487,0.9200000166893005,1.0360087156295776,0.4866666793823242,0.001
0.14192739129066467,0.9200000166893005,2.0480499267578125,0.5066666603088379,0.001
0.1630087047815323,0.9599999785423279,1.2486143112182617,0.5066666603088379,0.001
0.389697790145874,0.8399999737739563,3.9096202850341797,0.5066666603088379,0.001
0.39340245723724365,0.8999999761581421,1.7793769836425781,0.5066666603088379,0.001
0.17252515256404877,0.9399999976158142,1.1934696435928345,0.5199999809265137,0.001
0.22919729351997375,0.9200000166893005,1.8131771087646484,0.5066666603088379,0.001
0.09356850385665894,0.9800000190734863,1.5719531774520874,0.5066666603088379,0.001
0.04542800411581993,0.9800000190734863,1.5579454898834229,0.5066666603088379,0.001
0.13696621358394623,0.9599999785423279,0.8899461627006531,0.41999998688697815,0.001
0.08782853186130524,0.9800000190734863,0.6740821599960327,0.4333333373069763,0.001
0.0609278567135334,0.9800000190734863,1.279104471206665,0.5133333206176758,0.001
0.12341053038835526,0.9599999785423279,1.0549283027648926,0.4399999976158142,0.001
0.06564111262559891,0.9800000190734863,3.814403533935547,0.5066666603088379,0.001
0.16843803226947784,0.9399999976158142,2.9608728885650635,0.5066666603088379,0.001
0.17355889081954956,0.9200000166893005,1.4068703651428223,0.4933333396911621,0.001
0.1053856834769249,0.9399999976158142,0.7247487902641296,0.5533333420753479,0.001
0.0984603688120842,0.9599999785423279,1.2390316724777222,0.5266666412353516,0.001
0.1250220090150833,0.9200000166893005,0.5497652888298035,0.7200000286102295,0.001
0.08597654104232788,0.9800000190734863,0.490598201751709,0.7200000286102295,0.001
0.0404079295694828,1.0,1.0532660484313965,0.5666666626930237,0.001
0.04518239200115204,1.0,1.9513667821884155,0.5133333206176758,0.001
0.03002503700554371,1.0,1.5022963285446167,0.5400000214576721,0.001
0.19459526240825653,0.9200000166893005,0.33493056893348694,0.846666693687439,0.001
0.2829139828681946,0.8799999952316284,0.7777286767959595,0.6000000238418579,0.001
0.10919744521379471,0.9599999785423279,6.479407787322998,0.5400000214576721,0.001
