loss,accuracy,val_loss,val_accuracy,lr
0.5435469150543213,0.7300000190734863,0.6875861287117004,0.6299999952316284,0.001
0.4222103953361511,0.8399999737739563,0.6816267967224121,0.49000000953674316,0.001
0.38130828738212585,0.8399999737739563,0.769991934299469,0.36000001430511475,0.001
0.32439908385276794,0.8199999928474426,0.9243550300598145,0.36000001430511475,0.001
0.31233304738998413,0.8700000047683716,1.1482903957366943,0.36000001430511475,0.001
0.3129589557647705,0.8600000143051147,1.3677157163619995,0.36000001430511475,0.001
0.24886226654052734,0.9200000166893005,1.8842337131500244,0.36000001430511475,0.001
0.2256244271993637,0.9300000071525574,2.2001936435699463,0.36000001430511475,0.001
0.2302270531654358,0.9300000071525574,2.337385416030884,0.36000001430511475,0.001
0.283059686422348,0.8700000047683716,2.590651512145996,0.36000001430511475,0.001
0.2343304306268692,0.9300000071525574,3.2353742122650146,0.36000001430511475,0.001
0.2808898985385895,0.8399999737739563,3.3847668170928955,0.36000001430511475,0.001
0.349597692489624,0.7699999809265137,3.3550992012023926,0.36000001430511475,0.001
0.3256931006908417,0.8500000238418579,3.4031381607055664,0.36000001430511475,0.001
0.26715609431266785,0.8799999952316284,3.813100814819336,0.36000001430511475,0.001
0.21966888010501862,0.9300000071525574,3.7926058769226074,0.36000001430511475,0.001
0.237960085272789,0.8999999761581421,3.401951313018799,0.36000001430511475,0.001
0.15337887406349182,0.949999988079071,3.369791030883789,0.36000001430511475,0.001
0.19028522074222565,0.9300000071525574,3.2943027019500732,0.36000001430511475,0.001
0.18622182309627533,0.9100000262260437,3.5351574420928955,0.36000001430511475,0.001
0.1565701812505722,0.9399999976158142,3.0616424083709717,0.36000001430511475,0.001
0.15681192278862,0.9700000286102295,3.329211711883545,0.36000001430511475,0.001
0.1738690882921219,0.9300000071525574,2.8168091773986816,0.36000001430511475,0.001
0.16594253480434418,0.9399999976158142,3.335500717163086,0.36000001430511475,0.001
0.15017582476139069,0.949999988079071,2.152677536010742,0.36000001430511475,0.001
0.1611020267009735,0.9599999785423279,2.68209171295166,0.36000001430511475,0.001
0.14460821449756622,0.9700000286102295,2.3816635608673096,0.36000001430511475,0.001
0.18618924915790558,0.9300000071525574,1.633755087852478,0.36000001430511475,0.001
0.12811118364334106,0.9599999785423279,2.319244146347046,0.36000001430511475,0.001
0.11935127526521683,0.9700000286102295,1.2729790210723877,0.3700000047683716,0.001
0.08995672315359116,0.9800000190734863,1.593134880065918,0.36000001430511475,0.001
0.14013855159282684,0.9399999976158142,0.9962978959083557,0.49000000953674316,0.001
0.11328805238008499,0.949999988079071,1.0896586179733276,0.44999998807907104,0.001
0.10024584084749222,0.9700000286102295,1.3840893507003784,0.36000001430511475,0.001
0.12519054114818573,0.949999988079071,0.4587210714817047,0.800000011920929,0.001
0.10980245471000671,0.9599999785423279,0.8335633277893066,0.6000000238418579,0.001
0.09075134992599487,0.9800000190734863,0.48344719409942627,0.7900000214576721,0.001
0.12258542329072952,0.9599999785423279,0.4706289768218994,0.8199999928474426,0.001
0.15559624135494232,0.9599999785423279,1.0397149324417114,0.6800000071525574,0.001
0.1158180981874466,0.949999988079071,0.36206090450286865,0.800000011920929,0.001
0.10530852526426315,0.9599999785423279,0.7493207454681396,0.7099999785423279,0.001
0.09471270442008972,0.9700000286102295,0.399458110332489,0.7900000214576721,0.001
0.08129429072141647,0.9900000095367432,0.5643413662910461,0.7400000095367432,0.001
0.08087899535894394,0.9800000190734863,0.31730905175209045,0.8600000143051147,0.001
0.10972826927900314,0.9599999785423279,0.9172638058662415,0.5799999833106995,0.001
0.0757833868265152,0.9700000286102295,0.43892422318458557,0.8100000023841858,0.001
0.0811302438378334,0.9900000095367432,0.5724800229072571,0.7599999904632568,0.001
0.08342842012643814,0.9800000190734863,0.45001712441444397,0.8299999833106995,0.001
0.07756243646144867,0.9599999785423279,0.46529215574264526,0.8299999833106995,0.001
0.052276477217674255,0.9900000095367432,0.5916219353675842,0.7599999904632568,0.001
0.06812791526317596,0.9800000190734863,0.35591763257980347,0.8700000047683716,0.001
0.07808544486761093,0.9800000190734863,0.30836498737335205,0.8700000047683716,0.001
0.07796932011842728,0.9900000095367432,0.4524625539779663,0.8399999737739563,0.001
0.053568173199892044,1.0,0.29531943798065186,0.8799999952316284,0.001
0.12608899176120758,0.9599999785423279,0.2876039147377014,0.8999999761581421,0.001
0.07440157234668732,0.9900000095367432,0.35358214378356934,0.8700000047683716,0.001
0.05803870037198067,0.9900000095367432,0.3355664312839508,0.8700000047683716,0.001
0.05949407070875168,0.9800000190734863,0.43101879954338074,0.8600000143051147,0.001
0.10585632920265198,0.9300000071525574,0.2885514497756958,0.8600000143051147,0.001
0.05379018932580948,0.9800000190734863,0.3502269983291626,0.8799999952316284,0.001
0.05457014963030815,1.0,0.29137641191482544,0.8799999952316284,0.001
0.10794690996408463,0.949999988079071,0.3609260618686676,0.8600000143051147,0.001
0.18799817562103271,0.9200000166893005,2.2702486515045166,0.6800000071525574,0.001
0.11358124017715454,0.9800000190734863,0.7686176896095276,0.800000011920929,0.001
0.12083146721124649,0.9599999785423279,0.6368550658226013,0.8299999833106995,0.001
0.09034896641969681,0.9800000190734863,0.33304256200790405,0.8700000047683716,0.001
0.07051864266395569,0.9800000190734863,0.6150946021080017,0.7900000214576721,0.001
0.04136405512690544,1.0,0.47524112462997437,0.8500000238418579,0.001
0.029137270525097847,1.0,0.347202330827713,0.8600000143051147,0.001
0.05682167038321495,0.9900000095367432,0.3557209074497223,0.8799999952316284,0.001
0.037504829466342926,1.0,0.5805602073669434,0.8100000023841858,0.001
0.03880113735795021,1.0,0.4883224070072174,0.8600000143051147,0.001
0.05281177908182144,0.9800000190734863,1.0059868097305298,0.699999988079071,0.001
0.04944261163473129,0.9900000095367432,1.874207615852356,0.4300000071525574,0.001
0.030477382242679596,1.0,0.6199307441711426,0.8299999833106995,0.001
0.048090118914842606,0.9800000190734863,0.2995902895927429,0.8700000047683716,0.001
0.09939850866794586,0.9599999785423279,1.257991075515747,0.4699999988079071,0.001
0.037898510694503784,1.0,0.34698718786239624,0.8799999952316284,0.001
0.04320939630270004,0.9900000095367432,0.3745668828487396,0.8600000143051147,0.001
0.025498371571302414,1.0,0.3280617594718933,0.8799999952316284,0.001
0.020825542509555817,1.0,0.4437134861946106,0.8500000238418579,0.001
0.03227755054831505,1.0,0.3694894015789032,0.8500000238418579,0.001
0.041160356253385544,0.9900000095367432,0.7745659351348877,0.8100000023841858,0.001
0.02492404915392399,1.0,0.32336628437042236,0.8899999856948853,0.001
0.057964175939559937,0.9800000190734863,0.36981719732284546,0.8799999952316284,0.001
0.06328324973583221,0.9900000095367432,2.7177908420562744,0.6600000262260437,0.001
0.12982946634292603,0.949999988079071,1.5081156492233276,0.75,0.001
