loss,accuracy,val_loss,val_accuracy,lr
0.6929824352264404,0.6000000238418579,0.6651428937911987,0.5,0.001
0.5613564252853394,0.7080000042915344,0.6713320016860962,0.6159999966621399,0.001
0.5220848321914673,0.7200000286102295,0.694192111492157,0.515999972820282,0.001
0.4372122287750244,0.800000011920929,0.6937585473060608,0.5,0.001
0.4774840474128723,0.7960000038146973,0.6868917346000671,0.5040000081062317,0.001
0.43482133746147156,0.7960000038146973,0.7025876045227051,0.5199999809265137,0.001
0.3899654746055603,0.828000009059906,0.7128835320472717,0.5,0.001
0.3397519886493683,0.8600000143051147,0.7000724077224731,0.5040000081062317,0.001
0.3505540192127228,0.8240000009536743,0.6963347792625427,0.5040000081062317,0.001
0.29375171661376953,0.8799999952316284,0.678187906742096,0.5920000076293945,0.001
0.4006216526031494,0.8399999737739563,0.6974775791168213,0.6039999723434448,0.001
0.3824109435081482,0.828000009059906,0.7242254018783569,0.5040000081062317,0.001
0.33444511890411377,0.8600000143051147,0.7214094400405884,0.492000013589859,0.001
0.3354294002056122,0.8360000252723694,0.8375301361083984,0.5360000133514404,0.001
0.30035096406936646,0.8479999899864197,0.9362753629684448,0.5,0.001
0.32416844367980957,0.8479999899864197,0.9434453845024109,0.5040000081062317,0.001
0.34486618638038635,0.8600000143051147,0.7644644975662231,0.4880000054836273,0.001
0.35681718587875366,0.8479999899864197,1.171654462814331,0.5,0.001
0.3277055621147156,0.8600000143051147,1.0448781251907349,0.515999972820282,0.001
0.3023633360862732,0.8600000143051147,1.346873164176941,0.5120000243186951,0.001
0.2687161862850189,0.8840000033378601,1.0976755619049072,0.5400000214576721,0.001
0.25853997468948364,0.9120000004768372,1.1969058513641357,0.5479999780654907,0.001
0.21340572834014893,0.9200000166893005,0.9323388338088989,0.5600000023841858,0.001
0.26849621534347534,0.8920000195503235,0.9437251687049866,0.5479999780654907,0.001
0.22298283874988556,0.9160000085830688,0.8996409177780151,0.5120000243186951,0.001
0.23014144599437714,0.8999999761581421,0.8329316973686218,0.5600000023841858,0.001
0.23883643746376038,0.8799999952316284,0.936147928237915,0.4959999918937683,0.001
0.18256977200508118,0.9240000247955322,1.5154756307601929,0.5479999780654907,0.001
0.18946564197540283,0.9440000057220459,0.8223790526390076,0.5960000157356262,0.001
0.19100268185138702,0.9319999814033508,0.8040543794631958,0.6039999723434448,0.001
0.1791505515575409,0.9200000166893005,1.0706124305725098,0.5519999861717224,0.001
0.1745447963476181,0.9440000057220459,1.0250195264816284,0.5720000267028809,0.001
0.20371785759925842,0.9079999923706055,1.153151273727417,0.6039999723434448,0.001
0.14686453342437744,0.9359999895095825,1.2966424226760864,0.5879999995231628,0.001
0.15636397898197174,0.9359999895095825,1.0632840394973755,0.6240000128746033,0.001
0.2850857079029083,0.8799999952316284,0.9040471911430359,0.7160000205039978,0.001
0.248211070895195,0.8960000276565552,0.7535403966903687,0.7559999823570251,0.001
0.24016916751861572,0.9120000004768372,1.1126011610031128,0.5960000157356262,0.001
0.19875676929950714,0.8960000276565552,1.3343193531036377,0.5759999752044678,0.001
0.15109382569789886,0.9399999976158142,1.2026183605194092,0.6039999723434448,0.001
0.15530359745025635,0.9520000219345093,1.0214790105819702,0.6000000238418579,0.001
0.19826170802116394,0.9279999732971191,0.8974505662918091,0.6320000290870667,0.001
0.18635275959968567,0.9319999814033508,0.5923196077346802,0.7319999933242798,0.001
0.16367214918136597,0.9440000057220459,0.9525704979896545,0.656000018119812,0.001
0.11423078179359436,0.9679999947547913,0.7612417340278625,0.7440000176429749,0.001
0.12874861061573029,0.9520000219345093,0.708016574382782,0.7400000095367432,0.001
0.16262510418891907,0.9319999814033508,0.9552246332168579,0.671999990940094,0.001
0.284818172454834,0.8840000033378601,1.2671303749084473,0.6639999747276306,0.001
0.1879008263349533,0.9279999732971191,1.1711264848709106,0.6039999723434448,0.001
